样本编号,样本类别,label
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
298,深灰色泥岩,7
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
299,黑色煤,1
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
315,深灰色粉砂质泥岩,6
